order,context_indices,target_idx,context_size,target_feature,context_features,repeat,fold,delta,seed
1,(),6,0,X7,(),1,4,-5.207222483205598e-07,46
1,(),6,0,X7,(),2,0,0.0006767707242751886,46
1,(),6,0,X7,(),2,1,-0.00029037046060453875,46
1,(),6,0,X7,(),2,2,0.00011122793373830042,46
1,(),6,0,X7,(),2,3,-0.00010087978870110259,46
1,(),6,0,X7,(),2,4,0.0006064155972013152,46
1,(),6,0,X7,(),3,0,0.00010256092453569954,46
1,(),6,0,X7,(),3,1,0.00013022679399943282,46
1,(),6,0,X7,(),3,2,5.40961428984188e-05,46
1,(),6,0,X7,(),3,3,-0.0005653060776057983,46
1,(),6,0,X7,(),3,4,-0.00127941176491847,46
1,(),6,0,X7,(),4,0,0.00020514180171238294,46
1,(),6,0,X7,(),4,1,-0.0001643086746468958,46
1,(),6,0,X7,(),4,2,5.173310963446642e-05,46
1,(),6,0,X7,(),4,3,-0.0002421877295664121,46
1,(),6,0,X7,(),4,4,0.000522207295708732,46
1,(),7,0,X8,(),0,0,0.0006580669791640403,46
1,(),7,0,X8,(),0,1,-0.0002745759671965997,46
1,(),7,0,X8,(),0,2,-0.0021268218385931403,46
1,(),7,0,X8,(),0,3,1.6297257255382114e-06,46
1,(),7,0,X8,(),0,4,0.0001704698695749185,46
1,(),7,0,X8,(),1,0,-1.3434074991658385e-05,46
1,(),7,0,X8,(),1,1,-0.0003352167753791213,46
1,(),7,0,X8,(),1,2,-0.00020916618578525892,46
1,(),7,0,X8,(),1,3,2.304775224615252e-06,46
1,(),7,0,X8,(),1,4,-2.6510912563559863e-06,46
1,(),7,0,X8,(),2,0,-0.0003864412339262824,46
1,(),7,0,X8,(),2,1,-0.0003818169989580067,46
1,(),7,0,X8,(),2,2,-6.926576061661027e-05,46
1,(),7,0,X8,(),2,3,-1.645558532925584e-05,46
1,(),7,0,X8,(),2,4,0.0004648379669870417,46
1,(),7,0,X8,(),3,0,0.00036845591653111853,46
1,(),7,0,X8,(),3,1,0.0012263615413300455,46
1,(),7,0,X8,(),3,2,-0.0011413029374403028,46
1,(),7,0,X8,(),3,3,0.00014579036668282974,46
1,(),7,0,X8,(),3,4,-0.00015377126127569252,46
1,(),7,0,X8,(),4,0,-0.00018692107293027949,46
1,(),7,0,X8,(),4,1,-1.7325224478226264e-05,46
1,(),7,0,X8,(),4,2,-0.0008069129771337558,46
1,(),7,0,X8,(),4,3,6.423080940620718e-05,46
1,(),7,0,X8,(),4,4,0.000767592692042407,46
1,(),0,0,X1,(),0,0,0.03041969972348485,47
1,(),0,0,X1,(),0,1,0.040453383651118724,47
1,(),0,0,X1,(),0,2,0.025929636598482964,47
1,(),0,0,X1,(),0,3,0.03595165666935729,47
1,(),0,0,X1,(),0,4,0.03652241843378318,47
1,(),0,0,X1,(),1,0,0.03755744688545776,47
1,(),0,0,X1,(),1,1,0.03337430183985146,47
1,(),0,0,X1,(),1,2,0.040642752593449016,47
1,(),0,0,X1,(),1,3,0.031423158089284364,47
1,(),0,0,X1,(),1,4,0.030289553201056585,47
1,(),0,0,X1,(),2,0,0.02031409008934848,47
1,(),0,0,X1,(),2,1,0.033721846151835544,47
1,(),0,0,X1,(),2,2,0.04373643389447279,47
1,(),0,0,X1,(),2,3,0.03028522204926143,47
1,(),0,0,X1,(),2,4,0.04793935672631333,47
1,(),0,0,X1,(),3,0,0.033715056349908235,47
1,(),0,0,X1,(),3,1,0.03598634746151663,47
1,(),0,0,X1,(),3,2,0.028644488661599188,47
1,(),0,0,X1,(),3,3,0.03208357656801353,47
1,(),0,0,X1,(),3,4,0.031536184888430574,47
1,(),0,0,X1,(),4,0,0.05620810598100073,47
1,(),0,0,X1,(),4,1,0.02718479930072304,47
1,(),0,0,X1,(),4,2,0.030269869766118507,47
1,(),0,0,X1,(),4,3,0.032267011139316126,47
1,(),0,0,X1,(),4,4,0.03556600058846565,47
1,(),1,0,X2,(),0,0,0.04461714043420517,47
1,(),1,0,X2,(),0,1,0.035787201806118774,47
1,(),1,0,X2,(),0,2,0.0325780864425948,47
1,(),1,0,X2,(),0,3,0.03248083298433707,47
1,(),1,0,X2,(),0,4,0.0314366972195298,47
1,(),1,0,X2,(),1,0,0.0356715484207798,47
1,(),1,0,X2,(),1,1,0.029891302103285056,47
1,(),1,0,X2,(),1,2,0.04193722079257428,47
1,(),1,0,X2,(),1,3,0.03092364615731874,47
1,(),1,0,X2,(),1,4,0.03423124516033582,47
1,(),1,0,X2,(),2,0,0.02836828732621738,47
1,(),1,0,X2,(),2,1,0.04086535592161483,47
1,(),1,0,X2,(),2,2,0.0354694881723473,47
1,(),1,0,X2,(),2,3,0.041721146524676844,47
1,(),1,0,X2,(),2,4,0.03875713110714801,47
1,(),1,0,X2,(),3,0,0.0348328005969652,47
1,(),1,0,X2,(),3,1,0.03309013162304275,47
1,(),1,0,X2,(),3,2,0.033325945302203175,47
1,(),1,0,X2,(),3,3,0.02674206551476721,47
1,(),1,0,X2,(),3,4,0.0365254987764817,47
1,(),1,0,X2,(),4,0,0.050721888396670745,47
1,(),1,0,X2,(),4,1,0.04113837957392652,47
1,(),1,0,X2,(),4,2,0.03565838595312498,47
1,(),1,0,X2,(),4,3,0.029186222841873444,47
1,(),1,0,X2,(),4,4,0.031102977803647347,47
1,(),2,0,X3,(),0,0,0.03907424495514822,47
1,(),2,0,X3,(),0,1,0.050606632443145394,47
1,(),2,0,X3,(),0,2,0.05679811114031019,47
1,(),2,0,X3,(),0,3,0.05040797832201377,47
1,(),2,0,X3,(),0,4,0.05170640965790785,47
1,(),2,0,X3,(),1,0,0.033472002435178116,47
1,(),2,0,X3,(),1,1,0.055772428371349714,47
1,(),2,0,X3,(),1,2,0.04796263740763984,47
1,(),2,0,X3,(),1,3,0.05635304199233693,47
1,(),2,0,X3,(),1,4,0.06007122715388896,47
1,(),2,0,X3,(),2,0,0.06313897185690659,47
1,(),2,0,X3,(),2,1,0.062492050786116526,47
1,(),2,0,X3,(),2,2,0.04739848706089589,47
1,(),2,0,X3,(),2,3,0.05797419709343943,47
1,(),2,0,X3,(),2,4,0.054713030931984485,47
1,(),2,0,X3,(),3,0,0.05652922919157566,47
1,(),2,0,X3,(),3,1,0.04211547271681748,47
1,(),2,0,X3,(),3,2,0.05376721219921127,47
1,(),2,0,X3,(),3,3,0.04481337725970347,47
1,(),2,0,X3,(),3,4,0.06839618529845137,47
1,(),2,0,X3,(),4,0,0.04296966803589908,47
1,(),2,0,X3,(),4,1,0.055349687660652735,47
1,(),2,0,X3,(),4,2,0.046465045419497364,47
1,(),2,0,X3,(),4,3,0.05779988098007055,47
1,(),2,0,X3,(),4,4,0.04820662056963193,47
1,(),3,0,X4,(),0,0,0.038991329357756566,47
1,(),3,0,X4,(),0,1,0.05132185862543143,47
1,(),3,0,X4,(),0,2,0.05597892540497462,47
1,(),3,0,X4,(),0,3,0.049186848503509684,47
1,(),3,0,X4,(),0,4,0.05054002564379095,47
1,(),3,0,X4,(),1,0,0.03239370378853268,47
1,(),3,0,X4,(),1,1,0.056315491938679074,47
1,(),3,0,X4,(),1,2,0.046674302868171424,47
1,(),3,0,X4,(),1,3,0.05549827046255151,47
1,(),3,0,X4,(),1,4,0.05933844310182662,47
1,(),3,0,X4,(),2,0,0.06152984054422894,47
1,(),3,0,X4,(),2,1,0.06190163794417919,47
1,(),3,0,X4,(),2,2,0.04729864231689934,47
1,(),3,0,X4,(),2,3,0.055717745858244294,47
1,(),3,0,X4,(),2,4,0.054926143691852114,47
1,(),3,0,X4,(),3,0,0.05547141355519575,47
1,(),3,0,X4,(),3,1,0.0411795157210475,47
1,(),3,0,X4,(),3,2,0.05333608847304788,47
1,(),3,0,X4,(),3,3,0.04395638364910026,47
1,(),3,0,X4,(),3,4,0.06744229398259999,47
1,(),3,0,X4,(),4,0,0.041856233056492886,47
1,(),3,0,X4,(),4,1,0.054549761558719934,47
1,(),3,0,X4,(),4,2,0.0442378489637647,47
1,(),3,0,X4,(),4,3,0.05612650688045684,47
1,(),3,0,X4,(),4,4,0.04786224890648877,47
1,(),4,0,X5,(),0,0,-5.213496658984518e-05,47
1,(),4,0,X5,(),0,1,0.0005741655792654843,47
1,(),4,0,X5,(),0,2,-0.00018420620715009495,47
1,(),4,0,X5,(),0,3,0.0004927398563099872,47
1,(),4,0,X5,(),0,4,0.00017708039160557743,47
1,(),4,0,X5,(),1,0,4.224265739249944e-05,47
1,(),4,0,X5,(),1,1,2.882323477337856e-05,47
1,(),4,0,X5,(),1,2,-0.000252823956096937,47
1,(),4,0,X5,(),1,3,6.28883384458101e-05,47
1,(),4,0,X5,(),1,4,2.7604786019042038e-05,47
1,(),4,0,X5,(),2,0,-1.840840530176191e-05,47
1,(),4,0,X5,(),2,1,-0.00013491227194972755,47
1,(),4,0,X5,(),2,2,-8.747919209017851e-07,47
1,(),4,0,X5,(),2,3,4.487087766746889e-05,47
1,(),4,0,X5,(),2,4,0.00021863669980903833,47
1,(),4,0,X5,(),3,0,-3.383391241396083e-05,47
1,(),4,0,X5,(),3,1,-0.00011156825593605646,47
1,(),4,0,X5,(),3,2,-0.00015882679676360034,47
1,(),4,0,X5,(),3,3,-0.0001895160339711044,47
1,(),4,0,X5,(),3,4,0.0002780547807069711,47
1,(),4,0,X5,(),4,0,-0.0008284646272926355,47
1,(),4,0,X5,(),4,1,-0.0001869071345246276,47
1,(),4,0,X5,(),4,2,-3.775264076777418e-05,47
1,(),4,0,X5,(),4,3,9.354588506438333e-05,47
1,(),4,0,X5,(),4,4,-0.00011559100275038148,47
1,(),5,0,X6,(),0,0,0.0002538376028786704,47
1,(),5,0,X6,(),0,1,0.0003267055615973069,47
1,(),5,0,X6,(),0,2,0.0003018603234323791,47
1,(),5,0,X6,(),0,3,-0.0004241146748416025,47
1,(),5,0,X6,(),0,4,-0.0009008824987604136,47
1,(),5,0,X6,(),1,0,0.00023105178868809695,47
1,(),5,0,X6,(),1,1,-9.356719198039265e-05,47
1,(),5,0,X6,(),1,2,0.0009260663688666071,47
1,(),5,0,X6,(),1,3,0.0003802860964889909,47
1,(),5,0,X6,(),1,4,-0.000616433493813906,47
1,(),5,0,X6,(),2,0,-0.0009000060805713916,47
1,(),5,0,X6,(),2,1,0.00013766097844425396,47
1,(),5,0,X6,(),2,2,0.0001327212879789208,47
1,(),5,0,X6,(),2,3,-6.809296277565657e-05,47
1,(),5,0,X6,(),2,4,0.00046734317915431145,47
1,(),5,0,X6,(),3,0,0.00042930605485130835,47
1,(),5,0,X6,(),3,1,0.0003118906411070377,47
1,(),5,0,X6,(),3,2,2.8397756987486034e-05,47
1,(),5,0,X6,(),3,3,0.000266078607892406,47
1,(),5,0,X6,(),3,4,0.00016107358744821276,47
1,(),5,0,X6,(),4,0,0.00018848264627324696,47
1,(),5,0,X6,(),4,1,-0.000198439510052828,47
1,(),5,0,X6,(),4,2,-8.26235016425092e-05,47
1,(),5,0,X6,(),4,3,-3.939585164969284e-05,47
1,(),5,0,X6,(),4,4,0.00014282260637094035,47
1,(),6,0,X7,(),0,0,-0.0001428275500789944,47
1,(),6,0,X7,(),0,1,-1.5356633874530345e-05,47
1,(),6,0,X7,(),0,2,-0.00015436545729208273,47
1,(),6,0,X7,(),0,3,-3.79293655580204e-05,47
1,(),6,0,X7,(),0,4,0.00016204809658026953,47
1,(),6,0,X7,(),1,0,-0.0002809370068068695,47
1,(),6,0,X7,(),1,1,-0.0003097420572476528,47
1,(),6,0,X7,(),1,2,0.00010024280572351607,47
1,(),6,0,X7,(),1,3,-0.00011297053187109274,47
1,(),6,0,X7,(),1,4,0.00026471188922827515,47
1,(),6,0,X7,(),2,0,-0.0002714592667535931,47
1,(),6,0,X7,(),2,1,0.00020480650060261674,47
1,(),6,0,X7,(),2,2,-1.5583129697183118e-05,47
1,(),6,0,X7,(),2,3,-9.7316515114243e-05,47
1,(),6,0,X7,(),2,4,-1.7223488917750274e-05,47
1,(),6,0,X7,(),3,0,-8.539459966427909e-05,47
1,(),6,0,X7,(),3,1,0.000754793016350952,47
1,(),6,0,X7,(),3,2,0.00020903412488870732,47
1,(),6,0,X7,(),3,3,-3.6079531348098826e-05,47
1,(),6,0,X7,(),3,4,-5.883510428794647e-05,47
1,(),6,0,X7,(),4,0,0.0006590419123778668,47
1,(),6,0,X7,(),4,1,9.875508688250711e-05,47
1,(),6,0,X7,(),4,2,-4.3683994532806025e-07,47
1,(),6,0,X7,(),4,3,0.0005491948292348781,47
1,(),6,0,X7,(),4,4,0.00012624944944372718,47
1,(),7,0,X8,(),0,0,2.4345243147871898e-05,47
1,(),7,0,X8,(),0,1,0.0003339403439115429,47
1,(),7,0,X8,(),0,2,-8.601135771613144e-06,47
1,(),7,0,X8,(),0,3,-0.000612705983958628,47
1,(),7,0,X8,(),0,4,3.7943313518917776e-05,47
1,(),7,0,X8,(),1,0,0.000183713801929275,47
1,(),7,0,X8,(),1,1,3.604197427986566e-05,47
1,(),7,0,X8,(),1,2,0.0007051475718400368,47
1,(),7,0,X8,(),1,3,-0.00020039766827217864,47
1,(),7,0,X8,(),1,4,7.390620788472191e-05,47
1,(),7,0,X8,(),2,0,-2.3454562278479862e-05,47
1,(),7,0,X8,(),2,1,-0.0009220066898199542,47
1,(),7,0,X8,(),2,2,2.3137618289093e-06,47
1,(),7,0,X8,(),2,3,7.5455908921107095e-06,47
1,(),7,0,X8,(),2,4,0.0002212501782529186,47
1,(),7,0,X8,(),3,0,-2.5387054023551237e-05,47
1,(),7,0,X8,(),3,1,-0.0006742494859585668,47
1,(),7,0,X8,(),3,2,-8.668131633404741e-05,47
1,(),7,0,X8,(),3,3,0.00033908509302149614,47
1,(),7,0,X8,(),3,4,-0.00029225590463394235,47
1,(),7,0,X8,(),4,0,3.331619236401906e-05,47
1,(),7,0,X8,(),4,1,-0.00018252433202919915,47
1,(),7,0,X8,(),4,2,-0.00012010707697551748,47
1,(),7,0,X8,(),4,3,0.00019629245029939568,47
1,(),7,0,X8,(),4,4,-0.00013572486370849735,47
1,(),0,0,X1,(),0,0,0.03433055099823329,48
1,(),0,0,X1,(),0,1,0.04174522481446674,48
1,(),0,0,X1,(),0,2,0.04835097036396796,48
1,(),0,0,X1,(),0,3,0.03644881612569545,48
1,(),0,0,X1,(),0,4,0.0355834180199302,48
1,(),0,0,X1,(),1,0,0.040154359427873654,48
1,(),0,0,X1,(),1,1,0.04099125437384615,48
1,(),0,0,X1,(),1,2,0.03595009845025743,48
1,(),0,0,X1,(),1,3,0.029928216855771017,48
1,(),0,0,X1,(),1,4,0.037786551932582624,48
1,(),0,0,X1,(),2,0,0.03178163163134051,48
1,(),0,0,X1,(),2,1,0.04746873202352886,48
1,(),0,0,X1,(),2,2,0.03773249582460031,48
1,(),0,0,X1,(),2,3,0.03144558636752287,48
1,(),0,0,X1,(),2,4,0.044661856033490765,48
1,(),0,0,X1,(),3,0,0.03268480245798605,48
1,(),0,0,X1,(),3,1,0.04008143948555826,48
1,(),0,0,X1,(),3,2,0.04577619343502254,48
1,(),0,0,X1,(),3,3,0.041212509445835654,48
1,(),0,0,X1,(),3,4,0.0380674198103087,48
1,(),0,0,X1,(),4,0,0.03324355635796383,48
1,(),0,0,X1,(),4,1,0.03050587101707214,48
1,(),0,0,X1,(),4,2,0.037432466666277586,48
1,(),0,0,X1,(),4,3,0.03222913832745267,48
1,(),0,0,X1,(),4,4,0.04392819375828261,48
1,(),1,0,X2,(),0,0,0.03405693175971747,48
1,(),1,0,X2,(),0,1,0.045274291131600974,48
1,(),1,0,X2,(),0,2,0.028746896859670024,48
1,(),1,0,X2,(),0,3,0.04289091552776636,48
1,(),1,0,X2,(),0,4,0.035297517968076286,48
1,(),1,0,X2,(),1,0,0.038551949761228,48
1,(),1,0,X2,(),1,1,0.033764010988088844,48
1,(),1,0,X2,(),1,2,0.034162148350758814,48
1,(),1,0,X2,(),1,3,0.03052892203103852,48
1,(),1,0,X2,(),1,4,0.03951398144349899,48
1,(),1,0,X2,(),2,0,0.020954374884861682,48
1,(),1,0,X2,(),2,1,0.047169562476745086,48
1,(),1,0,X2,(),2,2,0.03819359890254842,48
1,(),1,0,X2,(),2,3,0.027929272150889306,48
1,(),1,0,X2,(),2,4,0.04513943058821007,48
1,(),1,0,X2,(),3,0,0.02668989860408527,48
1,(),1,0,X2,(),3,1,0.03016249018285322,48
1,(),1,0,X2,(),3,2,0.042015120040588716,48
1,(),1,0,X2,(),3,3,0.0420797440314985,48
1,(),1,0,X2,(),3,4,0.04100119216909276,48
1,(),1,0,X2,(),4,0,0.035393752432650416,48
1,(),1,0,X2,(),4,1,0.027541661588595168,48
1,(),1,0,X2,(),4,2,0.02540685779708124,48
1,(),1,0,X2,(),4,3,0.036599342222311204,48
1,(),1,0,X2,(),4,4,0.03978071748820444,48
1,(),2,0,X3,(),0,0,0.059310930156911634,48
1,(),2,0,X3,(),0,1,0.04956321177549888,48
1,(),2,0,X3,(),0,2,0.06200146819533514,48
1,(),2,0,X3,(),0,3,0.04872601739307442,48
1,(),2,0,X3,(),0,4,0.06423509308927866,48
1,(),2,0,X3,(),1,0,0.0470927903274902,48
1,(),2,0,X3,(),1,1,0.0449497073872655,48
1,(),2,0,X3,(),1,2,0.058308062855051135,48
1,(),2,0,X3,(),1,3,0.05774411314671102,48
1,(),2,0,X3,(),1,4,0.06060483283629292,48
1,(),2,0,X3,(),2,0,0.0715025387681747,48
1,(),2,0,X3,(),2,1,0.05569288522235705,48
1,(),2,0,X3,(),2,2,0.03843900079776319,48
1,(),2,0,X3,(),2,3,0.06187792484215676,48
1,(),2,0,X3,(),2,4,0.05658136661283486,48
1,(),2,0,X3,(),3,0,0.06456134732783009,48
1,(),2,0,X3,(),3,1,0.05297809865527636,48
1,(),2,0,X3,(),3,2,0.05366032968495582,48
1,(),2,0,X3,(),3,3,0.05464748062044589,48
1,(),2,0,X3,(),3,4,0.05898343924352112,48
1,(),2,0,X3,(),4,0,0.04724595987963548,48
1,(),2,0,X3,(),4,1,0.0631019132709697,48
1,(),2,0,X3,(),4,2,0.047359360568470954,48
1,(),2,0,X3,(),4,3,0.05709673353938294,48
1,(),2,0,X3,(),4,4,0.06659989101809916,48
1,(),3,0,X4,(),0,0,0.059944717844163276,48
1,(),3,0,X4,(),0,1,0.04911188144444567,48
1,(),3,0,X4,(),0,2,0.0606804879394664,48
1,(),3,0,X4,(),0,3,0.04642621943795894,48
1,(),3,0,X4,(),0,4,0.06488415514057472,48
1,(),3,0,X4,(),1,0,0.046266777531472236,48
1,(),3,0,X4,(),1,1,0.04350677642456152,48
1,(),3,0,X4,(),1,2,0.05737666658004981,48
1,(),3,0,X4,(),1,3,0.05936858204582118,48
1,(),3,0,X4,(),1,4,0.06113697584721278,48
1,(),3,0,X4,(),2,0,0.07104333844168043,48
1,(),3,0,X4,(),2,1,0.055389441471639045,48
1,(),3,0,X4,(),2,2,0.03770978809259484,48
1,(),3,0,X4,(),2,3,0.06222230219284336,48
1,(),3,0,X4,(),2,4,0.05491594679171291,48
1,(),3,0,X4,(),3,0,0.06386501851956417,48
1,(),3,0,X4,(),3,1,0.05374161265448546,48
1,(),3,0,X4,(),3,2,0.052537657942227145,48
1,(),3,0,X4,(),3,3,0.05426676248252815,48
1,(),3,0,X4,(),3,4,0.058294777094486105,48
1,(),3,0,X4,(),4,0,0.046458308293901185,48
1,(),3,0,X4,(),4,1,0.06141621767282085,48
1,(),3,0,X4,(),4,2,0.04788120062295892,48
1,(),3,0,X4,(),4,3,0.05652475908632615,48
1,(),3,0,X4,(),4,4,0.06575287208694147,48
1,(),4,0,X5,(),0,0,-0.0003374889616904464,48
1,(),4,0,X5,(),0,1,-0.00010171585746243661,48
1,(),4,0,X5,(),0,2,-0.0015163186533427853,48
1,(),4,0,X5,(),0,3,0.0002890115907824842,48
1,(),4,0,X5,(),0,4,3.1462811671767454e-05,48
1,(),4,0,X5,(),1,0,-9.089701943354456e-07,48
1,(),4,0,X5,(),1,1,-6.076350892258997e-05,48
1,(),4,0,X5,(),1,2,-0.0008776106640620562,48
1,(),4,0,X5,(),1,3,-0.0002952191868990095,48
1,(),4,0,X5,(),1,4,-0.00013848359845758385,48
1,(),4,0,X5,(),2,0,0.0002977001961336212,48
1,(),4,0,X5,(),2,1,-3.055799305534679e-05,48
1,(),4,0,X5,(),2,2,-0.0005849447129431806,48
1,(),4,0,X5,(),2,3,1.1886210156908383e-05,48
1,(),4,0,X5,(),2,4,0.00022137232946972674,48
1,(),4,0,X5,(),3,0,-0.0001532960867612898,48
1,(),4,0,X5,(),3,1,0.0001060223696653928,48
1,(),4,0,X5,(),3,2,-0.0008097918720632591,48
1,(),4,0,X5,(),3,3,-0.00015370633471989414,48
1,(),4,0,X5,(),3,4,2.9647799005660946e-05,48
1,(),4,0,X5,(),4,0,-9.689201047347051e-05,48
1,(),4,0,X5,(),4,1,-0.00019752291167518532,48
1,(),4,0,X5,(),4,2,-0.00011613514716857232,48
1,(),4,0,X5,(),4,3,-3.4554676905551585e-05,48
1,(),4,0,X5,(),4,4,-0.00011543870796765221,48
1,(),5,0,X6,(),0,0,-0.00179129882568424,48
1,(),5,0,X6,(),0,1,0.0009452159318895648,48
1,(),5,0,X6,(),0,2,0.0003996208270427015,48
1,(),5,0,X6,(),0,3,7.080444694057553e-05,48
1,(),5,0,X6,(),0,4,-0.00039238070167046946,48
1,(),5,0,X6,(),1,0,0.00010451086364698936,48
1,(),5,0,X6,(),1,1,-0.0004933906007704714,48
1,(),5,0,X6,(),1,2,1.4421875518977334e-05,48
1,(),5,0,X6,(),1,3,-2.943990275039443e-05,48
1,(),5,0,X6,(),1,4,0.00032979004771965803,48
1,(),5,0,X6,(),2,0,-2.7509987720719664e-05,48
1,(),5,0,X6,(),2,1,-0.000337743877850738,48
1,(),5,0,X6,(),2,2,0.0007281895023213969,48
1,(),5,0,X6,(),2,3,-0.0001468430379778507,48
1,(),5,0,X6,(),2,4,-0.0009537202973461945,48
1,(),5,0,X6,(),3,0,0.0010682880532359995,48
1,(),5,0,X6,(),3,1,0.00022516236443603788,48
1,(),5,0,X6,(),3,2,6.578377654947731e-05,48
1,(),5,0,X6,(),3,3,-0.0007281176420693702,48
1,(),5,0,X6,(),3,4,0.0009035281143522922,48
1,(),5,0,X6,(),4,0,-8.114664065839161e-05,48
1,(),5,0,X6,(),4,1,0.0006703985758543807,48
1,(),5,0,X6,(),4,2,0.00046084081431163604,48
1,(),5,0,X6,(),4,3,-1.4673308506851779e-05,48
1,(),5,0,X6,(),4,4,9.611848304980075e-05,48
1,(),6,0,X7,(),0,0,-0.00031122251333753903,48
1,(),6,0,X7,(),0,1,-0.0001984153501703445,48
1,(),6,0,X7,(),0,2,0.00017754159823302196,48
1,(),6,0,X7,(),0,3,-0.00024305801610974287,48
1,(),6,0,X7,(),0,4,-0.0006876518499610018,48
1,(),6,0,X7,(),1,0,-1.3482133279785202e-06,48
1,(),6,0,X7,(),1,1,-0.00031018252929726486,48
1,(),6,0,X7,(),1,2,-0.00023323145815917767,48
1,(),6,0,X7,(),1,3,7.147927076245342e-05,48
1,(),6,0,X7,(),1,4,0.00019396644913693972,48
1,(),6,0,X7,(),2,0,8.758824916754726e-05,48
1,(),6,0,X7,(),2,1,-0.00011848735780495279,48
1,(),6,0,X7,(),2,2,-0.000711960123271016,48
1,(),6,0,X7,(),2,3,-1.3189146562619936e-05,48
1,(),6,0,X7,(),2,4,-0.0005228830305470389,48
1,(),6,0,X7,(),3,0,0.0004099247493898339,48
1,(),6,0,X7,(),3,1,-0.00021546333293809283,48
1,(),6,0,X7,(),3,2,-0.00023734401964903284,48
1,(),6,0,X7,(),3,3,-0.0015829156055288118,48
1,(),6,0,X7,(),3,4,-0.0004277844935569042,48
1,(),6,0,X7,(),4,0,-0.00011878039126927975,48
1,(),6,0,X7,(),4,1,0.0011255302262562772,48
1,(),6,0,X7,(),4,2,-5.370426076301005e-05,48
1,(),6,0,X7,(),4,3,0.0007383374247897923,48
1,(),6,0,X7,(),4,4,-0.00022010814854855898,48
1,(),7,0,X8,(),0,0,-1.748827620867699e-05,48
1,(),7,0,X8,(),0,1,-6.18478025754543e-05,48
1,(),7,0,X8,(),0,2,0.00019157890025844893,48
1,(),7,0,X8,(),0,3,6.539190767107517e-05,48
1,(),7,0,X8,(),0,4,4.589487310724394e-05,48
1,(),7,0,X8,(),1,0,0.00021702773684373344,48
1,(),7,0,X8,(),1,1,0.0003074793887899441,48
1,(),7,0,X8,(),1,2,7.875951178315521e-05,48
1,(),7,0,X8,(),1,3,0.0006093433975053464,48
1,(),7,0,X8,(),1,4,9.109675818225194e-05,48
1,(),7,0,X8,(),2,0,-5.8623754815356754e-05,48
1,(),7,0,X8,(),2,1,-0.00017163671463393815,48
1,(),7,0,X8,(),2,2,-0.0008328439832746559,48
1,(),7,0,X8,(),2,3,-0.000376597230231035,48
1,(),7,0,X8,(),2,4,-0.0001897798517003224,48
1,(),7,0,X8,(),3,0,0.0008749330606350747,48
1,(),7,0,X8,(),3,1,0.00023955298071598463,48
1,(),7,0,X8,(),3,2,-0.0005718557431680371,48
1,(),7,0,X8,(),3,3,-0.00039750272484750937,48
1,(),7,0,X8,(),3,4,0.0006937777270514256,48
1,(),7,0,X8,(),4,0,0.00012791617189528148,48
1,(),7,0,X8,(),4,1,0.0001267973410258305,48
1,(),7,0,X8,(),4,2,0.0008637696608994605,48
1,(),7,0,X8,(),4,3,0.0003830188459555406,48
1,(),7,0,X8,(),4,4,-0.0010333236376761645,48
1,(),0,0,X1,(),0,0,0.04193428435757718,49
1,(),0,0,X1,(),0,1,0.042841742030889085,49
1,(),0,0,X1,(),0,2,0.02971698386624322,49
1,(),0,0,X1,(),0,3,0.05371176058473576,49
1,(),0,0,X1,(),0,4,0.027703104868176176,49
1,(),0,0,X1,(),1,0,0.03828261833038943,49
1,(),0,0,X1,(),1,1,0.04214430057106716,49
1,(),0,0,X1,(),1,2,0.03844309973028853,49
1,(),0,0,X1,(),1,3,0.0411934793472587,49
1,(),0,0,X1,(),1,4,0.03430301537697206,49
1,(),0,0,X1,(),2,0,0.034488752209568596,49
1,(),0,0,X1,(),2,1,0.04708924668806019,49
1,(),0,0,X1,(),2,2,0.03783415373636201,49
1,(),0,0,X1,(),2,3,0.04238933658970451,49
1,(),0,0,X1,(),2,4,0.03195323115755572,49
1,(),0,0,X1,(),3,0,0.03935113766591025,49
1,(),0,0,X1,(),3,1,0.04031764198890375,49
1,(),0,0,X1,(),3,2,0.040349666186413,49
1,(),0,0,X1,(),3,3,0.04352750191074728,49
1,(),0,0,X1,(),3,4,0.038047558328243136,49
1,(),0,0,X1,(),4,0,0.03794391540298542,49
1,(),0,0,X1,(),4,1,0.04944413933113573,49
1,(),0,0,X1,(),4,2,0.03844099662467676,49
1,(),0,0,X1,(),4,3,0.04259183940608685,49
1,(),0,0,X1,(),4,4,0.0421099561484819,49
1,(),1,0,X2,(),0,0,0.04372073826929035,49
1,(),1,0,X2,(),0,1,0.0418236917555343,49
1,(),1,0,X2,(),0,2,0.031417964407319476,49
1,(),1,0,X2,(),0,3,0.04192125648674416,49
1,(),1,0,X2,(),0,4,0.03320842276009356,49
1,(),1,0,X2,(),1,0,0.03598521488395601,49
1,(),1,0,X2,(),1,1,0.03702581522368714,49
1,(),1,0,X2,(),1,2,0.03119391650760922,49
1,(),1,0,X2,(),1,3,0.03771569323537982,49
1,(),1,0,X2,(),1,4,0.03747849675258086,49
1,(),1,0,X2,(),2,0,0.037405369601269944,49
1,(),1,0,X2,(),2,1,0.0371305312215946,49
1,(),1,0,X2,(),2,2,0.028528087040618433,49
1,(),1,0,X2,(),2,3,0.04748891690247137,49
1,(),1,0,X2,(),2,4,0.03002250241768617,49
1,(),1,0,X2,(),3,0,0.03169240805158868,49
