experiment,claim,seed_ix,seed,n,order,estimator,loss,target_feature,context_features,repeat,fold,delta,protocol,calibrated,context_feature
xor2_logloss,loss_specific_limit,3,45,3200,2,dt,logloss,X1,"('X2',)",4,1,0.6885243389296724,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,3200,2,dt,logloss,X1,"('X2',)",4,2,0.6942165551894863,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,3200,2,dt,logloss,X1,"('X2',)",4,3,0.6897030831914206,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,3200,2,dt,logloss,X1,"('X2',)",4,4,0.6939115827152674,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",0,0,0.49876137978084434,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",0,1,0.493904378356167,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",0,2,0.4978975529650834,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",0,3,0.49117626280238535,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",0,4,0.49793893370973097,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",1,0,0.4972749005817255,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",1,1,0.5092938669284135,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",1,2,0.4988991555418277,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",1,3,0.4992266412575248,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",1,4,0.5086797318983642,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",2,0,0.504038586011677,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",2,1,0.5070365335109233,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",2,2,0.4941369391463257,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",2,3,0.49862153086029,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",2,4,0.4943548061783821,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",3,0,0.5025773685311471,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",3,1,0.4989508360746015,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",3,2,0.5037987785272006,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",3,3,0.504048902552539,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",3,4,0.4969618440326671,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",4,0,0.5013532147625576,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",4,1,0.49254893103527664,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",4,2,0.5054961966197491,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",4,3,0.49744305444810805,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,rmse,X1,"('X2',)",4,4,0.5009738805675309,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",0,0,0.6906729887214372,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",0,1,0.6810193038836974,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",0,2,0.6889509964378943,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",0,3,0.6756510579718172,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",0,4,0.689032547121913,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",1,0,0.6877096318491276,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",1,1,0.7119111402625933,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",1,2,0.6909475952149475,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",1,3,0.6916018406728153,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",1,4,0.7106610529057943,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",2,0,0.701258666145549,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",2,1,0.7073281050808917,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",2,2,0.6814851152366761,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",2,3,0.6903940098110046,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",2,4,0.6819183199671137,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",3,0,0.6983154310130867,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",3,1,0.6910509704958012,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",3,2,0.7007754870036383,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",3,3,0.7012816717441098,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",3,4,0.6870887964252507,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",4,0,0.6958577219315805,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",4,1,0.6783529673052889,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",4,2,0.7042015580711851,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",4,3,0.6880456894355508,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",4,4,0.6950969205058812,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",0,0,0.6932254215182367,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",0,1,0.6833999837891044,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",0,2,0.6930522385077814,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",0,3,0.6728003756766228,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",0,4,0.6932225442496515,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",1,0,0.6915872956191289,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",1,1,0.7122312265314795,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",1,2,0.6931947663651972,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",1,3,0.6951978747317806,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",1,4,0.7141643084007725,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",2,0,0.6952478281581049,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",2,1,0.7107507655812544,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",2,2,0.6833285668891766,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",2,3,0.6926984101617302,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",2,4,0.6824718884025598,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",3,0,0.6975762690282529,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",3,1,0.6930802469427628,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",3,2,0.703770959116936,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",3,3,0.6972636071906837,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",3,4,0.6921695502686674,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",4,0,0.6944777054203537,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",4,1,0.6785399738158119,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",4,2,0.695322678864898,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",4,3,0.6921778102682795,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,3,45,12800,2,dt,logloss,X1,"('X2',)",4,4,0.6942987847505353,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",0,0,0.4888621450146646,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",0,1,0.512038340982112,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",0,2,0.5151917640566124,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",0,3,0.4826867666143779,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",0,4,0.49652821039597916,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",1,0,0.5068806179534358,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",1,1,0.5024906195256045,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",1,2,0.5006248477004801,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",1,3,0.4682493779666013,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",1,4,0.5080540848604618,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",2,0,0.5104627014730261,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",2,1,0.5031213338909638,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",2,2,0.5148382753844664,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",2,3,0.5178246356939005,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",2,4,0.4795113836142286,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",3,0,0.486646456055915,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",3,1,0.5071016848224977,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",3,2,0.543839605035704,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",3,3,0.5026170866416311,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",3,4,0.5073349746400597,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",4,0,0.5288090182475105,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",4,1,0.5236394879935887,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",4,2,0.48106417077456687,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",4,3,0.5023253344900381,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,rmse,X1,"('X2',)",4,4,0.4843378202914521,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",0,0,0.671087318683043,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",0,1,0.7176271320665861,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",0,2,0.7240782317971536,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",0,3,0.6586823932853534,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",0,4,0.6864011909802007,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",1,0,0.70697292540213,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",1,1,0.6980979601378531,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",1,2,0.694393593798493,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",1,3,0.6312948693044453,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",1,4,0.7091766267651146,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",2,0,0.714283153774447,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",2,1,0.6994322127352219,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",2,2,0.7233252124078009,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",2,3,0.7298968346812535,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",2,4,0.6529383748269595,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",3,0,0.666637923689573,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",3,1,0.7073632084999772,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",3,2,0.7853142209225024,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",3,3,0.698444291508022,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",3,4,0.7081171617272575,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",4,0,0.7527363059402986,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",4,1,0.7418132389210412,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",4,2,0.655973241471151,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",4,3,0.6978830419865383,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",4,4,0.6621767714910621,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",0,0,0.6725841559073178,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",0,1,0.7025424266412992,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",0,2,0.7145915223040319,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",0,3,0.6536499982545483,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",0,4,0.6856507633369591,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",1,0,0.7112372041434685,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",1,1,0.7029003554275695,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",1,2,0.6911931153324801,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",1,3,0.6312949270486801,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",1,4,0.7096186745108841,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",2,0,0.7280314033455922,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",2,1,0.6966649487842145,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",2,2,0.7304142652126785,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",2,3,0.7304129956691229,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",2,4,0.6543874044348277,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",3,0,0.6694523076524523,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",3,1,0.7179870145615439,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",3,2,0.8062007551688063,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",3,3,0.6866976258404704,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",3,4,0.6993360049908401,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",4,0,0.7037639345893658,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",4,1,0.7256150529566231,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",4,2,0.6535680240299445,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",4,3,0.6778665311630856,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,800,2,dt,logloss,X1,"('X2',)",4,4,0.6566553621912303,DT + log-loss (calibrated),True,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",0,0,0.5080049773551673,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",0,1,0.4986043950923308,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",0,2,0.492135442475417,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",0,3,0.4970395398561509,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",0,4,0.4952440360891554,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",1,0,0.5006012990820979,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",1,1,0.5007805223932371,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",1,2,0.4758897969868311,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",1,3,0.5111914990458796,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",1,4,0.4977223683380344,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",2,0,0.5203331120444333,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",2,1,0.5084386834049494,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",2,2,0.5091369872033743,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",2,3,0.48903266062271894,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",2,4,0.5056819893866561,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",3,0,0.4886221027164677,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",3,1,0.5041601484866571,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",3,2,0.5163050989553918,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",3,3,0.49026350770606353,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",3,4,0.4824433109472022,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",4,0,0.48930096929659944,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",4,1,0.5056308744900607,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",4,2,0.4786347373713048,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",4,3,0.4959689135934853,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,rmse,X1,"('X2',)",4,4,0.5150269766636302,DT + RMSE,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",0,0,0.7092917148378897,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",0,1,0.690354238295348,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",0,2,0.6775310917256756,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",0,3,0.6872318261853173,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",0,4,0.68366499616259,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",1,0,0.6943543436610462,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",1,1,0.6947087317461333,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",1,2,0.646020652402692,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",1,3,0.7157908470064442,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",1,4,0.6886056871587708,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",2,0,0.7347041310400669,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",2,1,0.7101768682096253,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",2,2,0.7116128807010075,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",2,3,0.6713566645070697,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",2,4,0.7045804210961182,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",3,0,0.670645418754308,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",3,1,0.701492828437472,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",3,2,0.7263304973207823,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",3,3,0.6738170856993295,DT + log-loss,False,X2
xor2_logloss,loss_specific_limit,4,46,3200,2,dt,logloss,X1,"('X2',)",3,4,0.6586291479674656,DT + log-loss,False,X2
