order,context_indices,target_idx,context_size,target_feature,context_features,repeat,fold,delta
2,"(6,)",7,1,X8,"('X7',)",0,4,0.015273623957452576
2,"(6,)",7,1,X8,"('X7',)",1,0,-0.04636475135519624
2,"(6,)",7,1,X8,"('X7',)",1,1,0.000874117362499427
2,"(6,)",7,1,X8,"('X7',)",1,2,-0.020915808553110038
2,"(6,)",7,1,X8,"('X7',)",1,3,0.0043488894933148
2,"(6,)",7,1,X8,"('X7',)",1,4,0.007041667674039465
2,"(6,)",7,1,X8,"('X7',)",2,0,-0.018533419207951707
2,"(6,)",7,1,X8,"('X7',)",2,1,-0.009417219708919733
2,"(6,)",7,1,X8,"('X7',)",2,2,0.027994900705496262
2,"(6,)",7,1,X8,"('X7',)",2,3,-0.015987274878357938
2,"(6,)",7,1,X8,"('X7',)",2,4,-0.015438391381332517
2,"(6,)",7,1,X8,"('X7',)",3,0,-0.012772873437207566
2,"(6,)",7,1,X8,"('X7',)",3,1,0.01382315426300229
2,"(6,)",7,1,X8,"('X7',)",3,2,-0.0016949772935997975
2,"(6,)",7,1,X8,"('X7',)",3,3,-0.01838842025378451
2,"(6,)",7,1,X8,"('X7',)",3,4,0.005133506143968569
2,"(6,)",7,1,X8,"('X7',)",4,0,0.0
2,"(6,)",7,1,X8,"('X7',)",4,1,-0.015804509131549183
2,"(6,)",7,1,X8,"('X7',)",4,2,-0.025353575222595737
2,"(6,)",7,1,X8,"('X7',)",4,3,-0.02020824313567615
2,"(6,)",7,1,X8,"('X7',)",4,4,0.017343149734682983
2,"(8,)",7,1,X8,"('X9',)",0,0,0.016900864369162272
2,"(8,)",7,1,X8,"('X9',)",0,1,0.021586971094357477
2,"(8,)",7,1,X8,"('X9',)",0,2,0.005241461038280382
2,"(8,)",7,1,X8,"('X9',)",0,3,-0.0059150943023500435
2,"(8,)",7,1,X8,"('X9',)",0,4,-0.02000682759759298
2,"(8,)",7,1,X8,"('X9',)",1,0,0.011244921746540348
2,"(8,)",7,1,X8,"('X9',)",1,1,-0.033681305113391624
2,"(8,)",7,1,X8,"('X9',)",1,2,0.0
2,"(8,)",7,1,X8,"('X9',)",1,3,-0.026575400573992436
2,"(8,)",7,1,X8,"('X9',)",1,4,0.00519619031114793
2,"(8,)",7,1,X8,"('X9',)",2,0,-0.02136601488193235
2,"(8,)",7,1,X8,"('X9',)",2,1,0.009317084349171778
2,"(8,)",7,1,X8,"('X9',)",2,2,0.00938348336084105
2,"(8,)",7,1,X8,"('X9',)",2,3,0.011949898898444333
2,"(8,)",7,1,X8,"('X9',)",2,4,0.006080942473932649
2,"(8,)",7,1,X8,"('X9',)",3,0,0.0051181157089226215
2,"(8,)",7,1,X8,"('X9',)",3,1,0.019528515150638803
2,"(8,)",7,1,X8,"('X9',)",3,2,-0.011921476606148285
2,"(8,)",7,1,X8,"('X9',)",3,3,-0.01020619940181422
2,"(8,)",7,1,X8,"('X9',)",3,4,0.006036336742327508
2,"(8,)",7,1,X8,"('X9',)",4,0,0.02787315165991211
2,"(8,)",7,1,X8,"('X9',)",4,1,0.014696179659997366
2,"(8,)",7,1,X8,"('X9',)",4,2,0.008779890823313763
2,"(8,)",7,1,X8,"('X9',)",4,3,0.013756038491074207
2,"(8,)",7,1,X8,"('X9',)",4,4,0.008618172394876278
2,"(9,)",7,1,X8,"('X10',)",0,0,0.02001945734470001
2,"(9,)",7,1,X8,"('X10',)",0,1,0.019172483207923308
2,"(9,)",7,1,X8,"('X10',)",0,2,0.019811318525715493
2,"(9,)",7,1,X8,"('X10',)",0,3,0.013874140879070573
2,"(9,)",7,1,X8,"('X10',)",0,4,0.0
2,"(9,)",7,1,X8,"('X10',)",1,0,0.0
2,"(9,)",7,1,X8,"('X10',)",1,1,-0.006036336742327508
2,"(9,)",7,1,X8,"('X10',)",1,2,-0.01290402763168974
2,"(9,)",7,1,X8,"('X10',)",1,3,0.006007139214331048
2,"(9,)",7,1,X8,"('X10',)",1,4,-0.0026558062114121483
2,"(9,)",7,1,X8,"('X10',)",2,0,0.005277999746544637
2,"(9,)",7,1,X8,"('X10',)",2,1,0.0017236038661088138
2,"(9,)",7,1,X8,"('X10',)",2,2,-0.022436962966406404
2,"(9,)",7,1,X8,"('X10',)",2,3,-0.02895706186808167
2,"(9,)",7,1,X8,"('X10',)",2,4,0.027924944801741014
2,"(9,)",7,1,X8,"('X10',)",3,0,-0.018121373852477585
2,"(9,)",7,1,X8,"('X10',)",3,1,-0.018110327084205124
2,"(9,)",7,1,X8,"('X10',)",3,2,-0.0017111588738917272
2,"(9,)",7,1,X8,"('X10',)",3,3,0.04352443239567838
2,"(9,)",7,1,X8,"('X10',)",3,4,0.004316911328273276
2,"(9,)",7,1,X8,"('X10',)",4,0,-0.006824188292204103
2,"(9,)",7,1,X8,"('X10',)",4,1,0.03891431745978535
2,"(9,)",7,1,X8,"('X10',)",4,2,-0.01158347190153608
2,"(9,)",7,1,X8,"('X10',)",4,3,-0.01640529046160588
2,"(9,)",7,1,X8,"('X10',)",4,4,-0.02570237517699736
2,"(0,)",8,1,X9,"('X1',)",0,0,0.0008660298977243297
2,"(0,)",8,1,X9,"('X1',)",0,1,0.016567969208997946
2,"(0,)",8,1,X9,"('X1',)",0,2,0.02222111198086152
2,"(0,)",8,1,X9,"('X1',)",0,3,-0.00608847333852458
2,"(0,)",8,1,X9,"('X1',)",0,4,-0.017195501928126022
2,"(0,)",8,1,X9,"('X1',)",1,0,0.013039211376184467
2,"(0,)",8,1,X9,"('X1',)",1,1,0.003447215385018021
2,"(0,)",8,1,X9,"('X1',)",1,2,0.005073037189304852
2,"(0,)",8,1,X9,"('X1',)",1,3,-0.0249204040494998
2,"(0,)",8,1,X9,"('X1',)",1,4,-0.018846991557832427
2,"(0,)",8,1,X9,"('X1',)",2,0,0.007775281925783695
2,"(0,)",8,1,X9,"('X1',)",2,1,-0.008703298669146209
2,"(0,)",8,1,X9,"('X1',)",2,2,0.02428217848907177
2,"(0,)",8,1,X9,"('X1',)",2,3,-0.004260072366637613
2,"(0,)",8,1,X9,"('X1',)",2,4,0.007704942417407268
2,"(0,)",8,1,X9,"('X1',)",3,0,0.01041186979350639
2,"(0,)",8,1,X9,"('X1',)",3,1,0.0017299290580620186
2,"(0,)",8,1,X9,"('X1',)",3,2,-0.025227511909650446
2,"(0,)",8,1,X9,"('X1',)",3,3,-0.0068611835168590485
2,"(0,)",8,1,X9,"('X1',)",3,4,0.0034683773813866114
2,"(0,)",8,1,X9,"('X1',)",4,0,-0.016557863706862852
2,"(0,)",8,1,X9,"('X1',)",4,1,0.011307425241379954
2,"(0,)",8,1,X9,"('X1',)",4,2,0.0168914061985449
2,"(0,)",8,1,X9,"('X1',)",4,3,-0.013874140879070573
2,"(0,)",8,1,X9,"('X1',)",4,4,0.0025933074621644625
2,"(1,)",8,1,X9,"('X2',)",0,0,-0.011163029928732526
2,"(1,)",8,1,X9,"('X2',)",0,1,0.028021910284563578
2,"(1,)",8,1,X9,"('X2',)",0,2,0.008660421756190084
2,"(1,)",8,1,X9,"('X2',)",0,3,-0.0034556336062222526
2,"(1,)",8,1,X9,"('X2',)",0,4,-0.018244193669387676
2,"(1,)",8,1,X9,"('X2',)",1,0,0.019256870190431763
2,"(1,)",8,1,X9,"('X2',)",1,1,-0.027308739724441367
2,"(1,)",8,1,X9,"('X2',)",1,2,0.014554325570765414
2,"(1,)",8,1,X9,"('X2',)",1,3,0.013608533380095156
2,"(1,)",8,1,X9,"('X2',)",1,4,0.02817211812854381
2,"(1,)",8,1,X9,"('X2',)",2,0,-0.017714935018890765
2,"(1,)",8,1,X9,"('X2',)",2,1,-0.004354288593130917
2,"(1,)",8,1,X9,"('X2',)",2,2,-0.022464389103163396
2,"(1,)",8,1,X9,"('X2',)",2,3,0.016506399091345103
2,"(1,)",8,1,X9,"('X2',)",2,4,0.033847210327486055
2,"(1,)",8,1,X9,"('X2',)",3,0,0.01103043176994789
2,"(1,)",8,1,X9,"('X2',)",3,1,0.003489933960088898
2,"(1,)",8,1,X9,"('X2',)",3,2,0.027413520253963597
2,"(1,)",8,1,X9,"('X2',)",3,3,0.018734700587261677
2,"(1,)",8,1,X9,"('X2',)",3,4,-0.0017808529113586546
2,"(1,)",8,1,X9,"('X2',)",4,0,-0.014510643296171799
2,"(1,)",8,1,X9,"('X2',)",4,1,0.000881877598984393
2,"(1,)",8,1,X9,"('X2',)",4,2,-0.00263892221576989
2,"(1,)",8,1,X9,"('X2',)",4,3,-0.01632572803617438
2,"(1,)",8,1,X9,"('X2',)",4,4,0.009508993483262618
2,"(2,)",8,1,X9,"('X3',)",0,0,-0.006958343923745058
2,"(2,)",8,1,X9,"('X3',)",0,1,-0.035366399046250385
2,"(2,)",8,1,X9,"('X3',)",0,2,0.005189818351615916
2,"(2,)",8,1,X9,"('X3',)",0,3,0.0008697738919516418
2,"(2,)",8,1,X9,"('X3',)",0,4,-0.009394688490037773
2,"(2,)",8,1,X9,"('X3',)",1,0,0.0017039966489602598
2,"(2,)",8,1,X9,"('X3',)",1,1,-0.0196683917508238
2,"(2,)",8,1,X9,"('X3',)",1,2,0.010392592384609545
2,"(2,)",8,1,X9,"('X3',)",1,3,-0.0216932308243446
2,"(2,)",8,1,X9,"('X3',)",1,4,0.00855594198686871
2,"(2,)",8,1,X9,"('X3',)",2,0,0.03913116876007183
2,"(2,)",8,1,X9,"('X3',)",2,1,0.010279545852977523
2,"(2,)",8,1,X9,"('X3',)",2,2,-0.0034855904895411127
2,"(2,)",8,1,X9,"('X3',)",2,3,-0.02056069619745926
2,"(2,)",8,1,X9,"('X3',)",2,4,0.007780027292063507
2,"(2,)",8,1,X9,"('X3',)",3,0,-0.014493334252109302
2,"(2,)",8,1,X9,"('X3',)",3,1,0.013977830135178837
2,"(2,)",8,1,X9,"('X3',)",3,2,-0.009439913828234059
2,"(2,)",8,1,X9,"('X3',)",3,3,0.027001466697496146
2,"(2,)",8,1,X9,"('X3',)",3,4,0.006795989689357462
2,"(2,)",8,1,X9,"('X3',)",4,0,-0.022561338914012907
2,"(2,)",8,1,X9,"('X3',)",4,1,-0.02989808372306446
2,"(2,)",8,1,X9,"('X3',)",4,2,0.013706338400714668
2,"(2,)",8,1,X9,"('X3',)",4,3,-0.032230096881356696
2,"(2,)",8,1,X9,"('X3',)",4,4,-0.023117526863357774
2,"(3,)",8,1,X9,"('X4',)",0,0,-0.022264467490120787
2,"(3,)",8,1,X9,"('X4',)",0,1,-0.004255015810036511
2,"(3,)",8,1,X9,"('X4',)",0,2,0.034274171569556366
2,"(3,)",8,1,X9,"('X4',)",0,3,-0.0069368178900812705
2,"(3,)",8,1,X9,"('X4',)",0,4,0.00965182833692646
2,"(3,)",8,1,X9,"('X4',)",1,0,0.0008746796061873674
2,"(3,)",8,1,X9,"('X4',)",1,1,-0.01562787253034892
2,"(3,)",8,1,X9,"('X4',)",1,2,-0.0025682808257360135
2,"(3,)",8,1,X9,"('X4',)",1,3,-0.0259215346076882
2,"(3,)",8,1,X9,"('X4',)",1,4,0.03252043991827802
2,"(3,)",8,1,X9,"('X4',)",2,0,0.013882789356473801
2,"(3,)",8,1,X9,"('X4',)",2,1,-0.0034641138034556818
2,"(3,)",8,1,X9,"('X4',)",2,2,0.0025469667880265723
2,"(3,)",8,1,X9,"('X4',)",2,3,-0.002599679277796807
2,"(3,)",8,1,X9,"('X4',)",2,4,0.0051212393684804125
2,"(3,)",8,1,X9,"('X4',)",3,0,0.016008906167069625
2,"(3,)",8,1,X9,"('X4',)",3,1,0.010018032401963639
2,"(3,)",8,1,X9,"('X4',)",3,2,0.03620747986020867
2,"(3,)",8,1,X9,"('X4',)",3,3,-0.0008686981035898045
2,"(3,)",8,1,X9,"('X4',)",3,4,0.01793633877020595
2,"(3,)",8,1,X9,"('X4',)",4,0,0.012300127603725342
2,"(3,)",8,1,X9,"('X4',)",4,1,0.0186903429841484
2,"(3,)",8,1,X9,"('X4',)",4,2,-0.004376087846491905
2,"(3,)",8,1,X9,"('X4',)",4,3,0.015987274878357938
2,"(3,)",8,1,X9,"('X4',)",4,4,-0.027001466697496146
2,"(4,)",8,1,X9,"('X5',)",0,0,0.017226787931009513
2,"(4,)",8,1,X9,"('X5',)",0,1,0.012065655669536768
2,"(4,)",8,1,X9,"('X5',)",0,2,0.027035096545790283
2,"(4,)",8,1,X9,"('X5',)",0,3,0.027413520253963597
2,"(4,)",8,1,X9,"('X5',)",0,4,-0.010291924687618526
2,"(4,)",8,1,X9,"('X5',)",1,0,-0.010260949176249978
2,"(4,)",8,1,X9,"('X5',)",1,1,-0.0008686981035898045
2,"(4,)",8,1,X9,"('X5',)",1,2,-0.018221676295679168
2,"(4,)",8,1,X9,"('X5',)",1,3,0.020915808553110038
2,"(4,)",8,1,X9,"('X5',)",1,4,0.01808830125667149
2,"(4,)",8,1,X9,"('X5',)",2,0,0.0017774597940732884
2,"(4,)",8,1,X9,"('X5',)",2,1,0.0008852672783146165
2,"(4,)",8,1,X9,"('X5',)",2,2,-0.014935811027959378
2,"(4,)",8,1,X9,"('X5',)",2,3,0.000881877598984393
2,"(4,)",8,1,X9,"('X5',)",2,4,-0.0008499918720489275
2,"(4,)",8,1,X9,"('X5',)",3,0,-0.0069155735033800125
2,"(4,)",8,1,X9,"('X5',)",3,1,0.011450220538418265
2,"(4,)",8,1,X9,"('X5',)",3,2,0.028280078702178302
2,"(4,)",8,1,X9,"('X5',)",3,3,0.0061653540315670385
2,"(4,)",8,1,X9,"('X5',)",3,4,0.03554019703675626
2,"(4,)",8,1,X9,"('X5',)",4,0,0.004309020053823165
2,"(4,)",8,1,X9,"('X5',)",4,1,0.0417417299476005
2,"(4,)",8,1,X9,"('X5',)",4,2,-0.0034182289396345045
2,"(4,)",8,1,X9,"('X5',)",4,3,0.016385290827825583
2,"(4,)",8,1,X9,"('X5',)",4,4,0.026543455990955644
2,"(5,)",8,1,X9,"('X6',)",0,0,-0.0026610270721626472
2,"(5,)",8,1,X9,"('X6',)",0,1,0.0016929867092702056
2,"(5,)",8,1,X9,"('X6',)",0,2,-0.02477099880125333
2,"(5,)",8,1,X9,"('X6',)",0,3,0.0034141474242077585
2,"(5,)",8,1,X9,"('X6',)",0,4,0.010535961382865722
2,"(5,)",8,1,X9,"('X6',)",1,0,0.020672818969756368
2,"(5,)",8,1,X9,"('X6',)",1,1,0.021855605205216122
2,"(5,)",8,1,X9,"('X6',)",1,2,0.0043488894933148
2,"(5,)",8,1,X9,"('X6',)",1,3,0.006962590701024007
2,"(5,)",8,1,X9,"('X6',)",1,4,0.047924948824600966
2,"(5,)",8,1,X9,"('X6',)",2,0,0.005155160216144372
2,"(5,)",8,1,X9,"('X6',)",2,1,-0.03153553054578628
2,"(5,)",8,1,X9,"('X6',)",2,2,0.007742211789069642
2,"(5,)",8,1,X9,"('X6',)",2,3,-0.014012913362567825
2,"(5,)",8,1,X9,"('X6',)",2,4,-0.004392653867048235
2,"(5,)",8,1,X9,"('X6',)",3,0,-0.004309020053823165
2,"(5,)",8,1,X9,"('X6',)",3,1,-0.04115293201732029
2,"(5,)",8,1,X9,"('X6',)",3,2,0.022715838320022885
2,"(5,)",8,1,X9,"('X6',)",3,3,0.05052474891954606
2,"(5,)",8,1,X9,"('X6',)",3,4,-0.0034100804945886853
2,"(5,)",8,1,X9,"('X6',)",4,0,0.038748344729967354
2,"(5,)",8,1,X9,"('X6',)",4,1,-0.02867299872193596
2,"(5,)",8,1,X9,"('X6',)",4,2,0.02853215570594425
2,"(5,)",8,1,X9,"('X6',)",4,3,0.007808755403693968
2,"(5,)",8,1,X9,"('X6',)",4,4,-0.003406028064109612
2,"(6,)",8,1,X9,"('X7',)",0,0,0.016335540241147695
2,"(6,)",8,1,X9,"('X7',)",0,1,-0.022801550597840614
2,"(6,)",8,1,X9,"('X7',)",0,2,0.0008774180088059191
2,"(6,)",8,1,X9,"('X7',)",0,3,-0.03713807221172327
2,"(6,)",8,1,X9,"('X7',)",0,4,-0.007857351042627747
2,"(6,)",8,1,X9,"('X7',)",1,0,-0.007618366778031627
2,"(6,)",8,1,X9,"('X7',)",1,1,0.0077705214877211715
2,"(6,)",8,1,X9,"('X7',)",1,2,-0.022603045086316054
2,"(6,)",8,1,X9,"('X7',)",1,3,0.018801833302609094
2,"(6,)",8,1,X9,"('X7',)",1,4,-0.009439913828234059
2,"(6,)",8,1,X9,"('X7',)",2,0,-0.010348181151998315
2,"(6,)",8,1,X9,"('X7',)",2,1,0.014842264660837712
2,"(6,)",8,1,X9,"('X7',)",2,2,-0.004338151273338253
2,"(6,)",8,1,X9,"('X7',)",2,3,0.014642499627231187
2,"(6,)",8,1,X9,"('X7',)",2,4,-0.006173203301075736
2,"(6,)",8,1,X9,"('X7',)",3,0,0.012058296318032014
2,"(6,)",8,1,X9,"('X7',)",3,1,0.0060510960736669395
2,"(6,)",8,1,X9,"('X7',)",3,2,0.016756898282762167
2,"(6,)",8,1,X9,"('X7',)",3,3,0.0025933074621644625
2,"(6,)",8,1,X9,"('X7',)",3,4,-0.011435697034725911
2,"(6,)",8,1,X9,"('X7',)",4,0,0.014651385599845357
2,"(6,)",8,1,X9,"('X7',)",4,1,0.02710273513049344
2,"(6,)",8,1,X9,"('X7',)",4,2,-0.00960350390080289
2,"(6,)",8,1,X9,"('X7',)",4,3,-0.01769544326060013
2,"(6,)",8,1,X9,"('X7',)",4,4,0.0017406275789333403
2,"(7,)",8,1,X9,"('X8',)",0,0,-0.012975046476043306
2,"(7,)",8,1,X9,"('X8',)",0,1,0.03652022881384753
2,"(7,)",8,1,X9,"('X8',)",0,2,0.05112277757104322
2,"(7,)",8,1,X9,"('X8',)",0,3,-0.0077610504430319915
2,"(7,)",8,1,X9,"('X8',)",0,4,-0.0043488894933148
2,"(7,)",8,1,X9,"('X8',)",1,0,0.00436248490858504
2,"(7,)",8,1,X9,"('X8',)",1,1,-0.00677997955692855
2,"(7,)",8,1,X9,"('X8',)",1,2,0.0034100804945886853
2,"(7,)",8,1,X9,"('X8',)",1,3,-0.025134189348456237
2,"(7,)",8,1,X9,"('X8',)",1,4,-0.018497525861695507
2,"(7,)",8,1,X9,"('X8',)",2,0,-0.022075855107797193
2,"(7,)",8,1,X9,"('X8',)",2,1,-0.0077610504430319915
2,"(7,)",8,1,X9,"('X8',)",2,2,-0.012872853315141985
2,"(7,)",8,1,X9,"('X8',)",2,3,-0.03001000776024032
2,"(7,)",8,1,X9,"('X8',)",2,4,0.011224270687596682
2,"(7,)",8,1,X9,"('X8',)",3,0,-0.028762457159938082
2,"(7,)",8,1,X9,"('X8',)",3,1,-0.011210589170456253
2,"(7,)",8,1,X9,"('X8',)",3,2,-0.019763330531085366
2,"(7,)",8,1,X9,"('X8',)",3,3,-0.02172004192424848
2,"(7,)",8,1,X9,"('X8',)",3,4,0.015475736164125453
2,"(7,)",8,1,X9,"('X8',)",4,0,0.016661966391229077
2,"(7,)",8,1,X9,"('X8',)",4,1,0.004387110973546382
2,"(7,)",8,1,X9,"('X8',)",4,2,0.0216932308243446
2,"(7,)",8,1,X9,"('X8',)",4,3,0.01640529046160588
2,"(7,)",8,1,X9,"('X8',)",4,4,-0.0033701947009503463
2,"(9,)",8,1,X9,"('X10',)",0,0,0.002601295241120627
2,"(9,)",8,1,X9,"('X10',)",0,1,-0.024537443223932698
2,"(9,)",8,1,X9,"('X10',)",0,2,-0.027955926481254112
2,"(9,)",8,1,X9,"('X10',)",0,3,-0.015608609774032778
2,"(9,)",8,1,X9,"('X10',)",0,4,-0.00519619031114793
2,"(9,)",8,1,X9,"('X10',)",1,0,0.012269100953196443
2,"(9,)",8,1,X9,"('X10',)",1,1,-0.002526174746817045
2,"(9,)",8,1,X9,"('X10',)",1,2,-0.0017515270781914838
2,"(9,)",8,1,X9,"('X10',)",1,3,0.009405933858917637
2,"(9,)",8,1,X9,"('X10',)",1,4,-0.02651162638018667
2,"(9,)",8,1,X9,"('X10',)",2,0,0.009609652020470594
2,"(9,)",8,1,X9,"('X10',)",2,1,-0.012036401334510782
2,"(9,)",8,1,X9,"('X10',)",2,2,0.0017236038661088138
2,"(9,)",8,1,X9,"('X10',)",2,3,0.006902895190542213
2,"(9,)",8,1,X9,"('X10',)",2,4,0.0034347026183882967
2,"(9,)",8,1,X9,"('X10',)",3,0,0.014705229834622746
2,"(9,)",8,1,X9,"('X10',)",3,1,0.00519619031114793
2,"(9,)",8,1,X9,"('X10',)",3,2,-0.005189818351615916
2,"(9,)",8,1,X9,"('X10',)",3,3,-0.010218314817621477
2,"(9,)",8,1,X9,"('X10',)",3,4,0.003438858388595034
2,"(9,)",8,1,X9,"('X10',)",4,0,-0.004335505252187288
2,"(9,)",8,1,X9,"('X10',)",4,1,0.011823572733231535
2,"(9,)",8,1,X9,"('X10',)",4,2,-0.025041895282135407
2,"(9,)",8,1,X9,"('X10',)",4,3,0.009273593545794268
2,"(9,)",8,1,X9,"('X10',)",4,4,-0.009676265750572566
2,"(0,)",9,1,X10,"('X1',)",0,0,-0.017311258790708273
2,"(0,)",9,1,X10,"('X1',)",0,1,0.005935959602795249
2,"(0,)",9,1,X10,"('X1',)",0,2,0.015202068407921487
2,"(0,)",9,1,X10,"('X1',)",0,3,0.025134189348456237
2,"(0,)",9,1,X10,"('X1',)",0,4,-0.021404716151592562
2,"(0,)",9,1,X10,"('X1',)",1,0,0.00852012815171721
2,"(0,)",9,1,X10,"('X1',)",1,1,-0.01871248234604761
2,"(0,)",9,1,X10,"('X1',)",1,2,0.008515196280056037
2,"(0,)",9,1,X10,"('X1',)",1,3,0.0025713695791452773
2,"(0,)",9,1,X10,"('X1',)",1,4,0.02145631724035557
2,"(0,)",9,1,X10,"('X1',)",2,0,0.010248666696299868
2,"(0,)",9,1,X10,"('X1',)",2,1,0.0025174184294859403
2,"(0,)",9,1,X10,"('X1',)",2,2,-0.02193817219373817
2,"(0,)",9,1,X10,"('X1',)",2,3,0.015608609774032778
2,"(0,)",9,1,X10,"('X1',)",2,4,0.01891534336103462
2,"(0,)",9,1,X10,"('X1',)",3,0,-0.0033839151633113795
2,"(0,)",9,1,X10,"('X1',)",3,1,-0.006836516572814477
2,"(0,)",9,1,X10,"('X1',)",3,2,0.01134970167457039
2,"(0,)",9,1,X10,"('X1',)",3,3,-0.03160735886952737
2,"(0,)",9,1,X10,"('X1',)",3,4,-0.011076470070111255
2,"(0,)",9,1,X10,"('X1',)",4,0,0.01280336254436698
2,"(0,)",9,1,X10,"('X1',)",4,1,-0.023429152725856994
2,"(0,)",9,1,X10,"('X1',)",4,2,0.017112806812438763
2,"(0,)",9,1,X10,"('X1',)",4,3,-0.0060734394859788265
2,"(0,)",9,1,X10,"('X1',)",4,4,-0.008618172394876278
2,"(1,)",9,1,X10,"('X2',)",0,0,-0.013648843121143783
2,"(1,)",9,1,X10,"('X2',)",0,1,0.03372255243757294
2,"(1,)",9,1,X10,"('X2',)",0,2,-0.004260072366637613
2,"(1,)",9,1,X10,"('X2',)",0,3,0.006844709302600505
2,"(1,)",9,1,X10,"('X2',)",0,4,0.010431111598907528
2,"(1,)",9,1,X10,"('X2',)",1,0,0.00256671432310418
2,"(1,)",9,1,X10,"('X2',)",1,1,-0.010392592384609545
2,"(1,)",9,1,X10,"('X2',)",1,2,-0.010379847170244316
2,"(1,)",9,1,X10,"('X2',)",1,3,-0.005978361320324699
2,"(1,)",9,1,X10,"('X2',)",1,4,0.016756898282762167
2,"(1,)",9,1,X10,"('X2',)",2,0,0.012072994740244924
2,"(1,)",9,1,X10,"('X2',)",2,1,-0.02474143905781534
2,"(1,)",9,1,X10,"('X2',)",2,2,0.007780027292063507
2,"(1,)",9,1,X10,"('X2',)",2,3,-0.004322192054436957
2,"(1,)",9,1,X10,"('X2',)",2,4,-0.007704942417407268
2,"(1,)",9,1,X10,"('X2',)",3,0,0.016198639577957086
2,"(1,)",9,1,X10,"('X2',)",3,1,0.01971568966142223
2,"(1,)",9,1,X10,"('X2',)",3,2,0.009317084349171778
2,"(1,)",9,1,X10,"('X2',)",3,3,0.0225472751268726
2,"(1,)",9,1,X10,"('X2',)",3,4,0.012919699972064769
2,"(1,)",9,1,X10,"('X2',)",4,0,0.025274882199831095
2,"(1,)",9,1,X10,"('X2',)",4,1,-0.006979933033821828
2,"(1,)",9,1,X10,"('X2',)",4,2,0.01663023362150029
2,"(1,)",9,1,X10,"('X2',)",4,3,0.001725704548160234
2,"(1,)",9,1,X10,"('X2',)",4,4,-0.012154715465016341
2,"(2,)",9,1,X10,"('X3',)",0,0,-0.02571764761108153
2,"(2,)",9,1,X10,"('X3',)",0,1,0.02384542647891208
2,"(2,)",9,1,X10,"('X3',)",0,2,-0.030188271352267093
2,"(2,)",9,1,X10,"('X3',)",0,3,-0.004280480380753793
2,"(2,)",9,1,X10,"('X3',)",0,4,-0.016345510056077095
2,"(2,)",9,1,X10,"('X3',)",1,0,0.023502009421715764
2,"(2,)",9,1,X10,"('X3',)",1,1,0.01035449679564504
2,"(2,)",9,1,X10,"('X3',)",1,2,-0.042017249049406846
2,"(2,)",9,1,X10,"('X3',)",1,3,-0.0034347026183882967
2,"(2,)",9,1,X10,"('X3',)",1,4,0.007780027292063507
2,"(2,)",9,1,X10,"('X3',)",2,0,-0.02090305112066171
2,"(2,)",9,1,X10,"('X3',)",2,1,-0.0008581552524897784
2,"(2,)",9,1,X10,"('X3',)",2,2,0.0044263582741671526
2,"(2,)",9,1,X10,"('X3',)",2,3,0.0034855904895411127
2,"(2,)",9,1,X10,"('X3',)",2,4,0.0
2,"(2,)",9,1,X10,"('X3',)",3,0,0.002610971579075083
2,"(2,)",9,1,X10,"('X3',)",3,1,-0.0008540443025280009
2,"(2,)",9,1,X10,"('X3',)",3,2,0.0025291138869920626
2,"(2,)",9,1,X10,"('X3',)",3,3,0.0025439650395266966
2,"(2,)",9,1,X10,"('X3',)",3,4,0.005090953066758219
2,"(2,)",9,1,X10,"('X3',)",4,0,-0.007091579440071438
2,"(2,)",9,1,X10,"('X3',)",4,1,-0.012720301727953354
2,"(2,)",9,1,X10,"('X3',)",4,2,0.007857351042627747
2,"(2,)",9,1,X10,"('X3',)",4,3,0.009372318231900323
2,"(2,)",9,1,X10,"('X3',)",4,4,0.0
2,"(3,)",9,1,X10,"('X4',)",0,0,0.014039693500596528
2,"(3,)",9,1,X10,"('X4',)",0,1,0.013925695955239847
2,"(3,)",9,1,X10,"('X4',)",0,2,0.0008440199541333016
2,"(3,)",9,1,X10,"('X4',)",0,3,0.0026190802731071994
2,"(3,)",9,1,X10,"('X4',)",0,4,-0.006869465358388838
2,"(3,)",9,1,X10,"('X4',)",1,0,-0.014165477674132787
2,"(3,)",9,1,X10,"('X4',)",1,1,0.00862867674021095
2,"(3,)",9,1,X10,"('X4',)",1,2,0.011964186496946305
2,"(3,)",9,1,X10,"('X4',)",1,3,0.009615516929176726
2,"(3,)",9,1,X10,"('X4',)",1,4,0.015419820103168558
2,"(3,)",9,1,X10,"('X4',)",2,0,-0.0069071136777499875
2,"(3,)",9,1,X10,"('X4',)",2,1,-0.014805335280792642
2,"(3,)",9,1,X10,"('X4',)",2,2,0.0025933074621644625
2,"(3,)",9,1,X10,"('X4',)",2,3,0.00711426794415615
2,"(3,)",9,1,X10,"('X4',)",2,4,0.002559080925127244
2,"(3,)",9,1,X10,"('X4',)",3,0,0.035795098989987895
2,"(3,)",9,1,X10,"('X4',)",3,1,-0.02660746082344667
2,"(3,)",9,1,X10,"('X4',)",3,2,0.01044404683727751
2,"(3,)",9,1,X10,"('X4',)",3,3,0.027616511901288
2,"(3,)",9,1,X10,"('X4',)",3,4,0.01736455434383488
2,"(3,)",9,1,X10,"('X4',)",4,0,-0.030826244749061704
2,"(3,)",9,1,X10,"('X4',)",4,1,-0.006080942473932649
